TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE4412-GPL96	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133A	221240_s_at	74	0.554054	0.00197739	0.0448746	0.87592	0.0819425	0.77234	2.16 [0.91 - 5.17]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	221240_s_at	67	0.80597	0.00243601	0.0532113	1.80523	0.0216364	3.4307	30.90 [1.65 - 577.36]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	221240_s_at	115	0.356522	0.0207125	0.274638	2.03277	0.451639	0.487026	1.63 [0.46 - 5.78]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE12276	Breast cancer		Relapse Free Survival	EMC	Bos	HG-U133_Plus_2	221240_s_at	204	0.181373	0.0666389	-	0.329653	0.07122	0.198329	1.22 [0.98 - 1.51]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE6532-GPL570	Breast cancer		Distant Metastasis Free Survival	GUYT	Loi	HG-U133_Plus_2	221240_s_at	87	0.103448	0.00487649	0.0927973	-1.23656	0.591393	-0.486797	0.61 [0.10 - 3.63]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE6532-GPL570	Breast cancer		Relapse Free Survival	GUYT	Loi	HG-U133_Plus_2	221240_s_at	87	0.103448	0.00487649	0.0927973	-1.23656	0.591393	-0.486797	0.61 [0.10 - 3.63]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE9195	Breast cancer		Distant Metastasis Free Survival	GUYT2	Loi	HG-U133_Plus_2	221240_s_at	77	0.714286	0.0183291	0.251862	1.40492	0.66324	0.572074	1.77 [0.13 - 23.27]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE9195	Breast cancer		Relapse Free Survival	GUYT2	Loi	HG-U133_Plus_2	221240_s_at	77	0.714286	0.00287236	0.0608176	1.54383	0.194621	1.45895	4.30 [0.47 - 39.00]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE12093	Breast cancer		Distant Metastasis Free Survival	IO, NCI, TUM, CCF (1992-2000)	Zhang	HG-U133A	221240_s_at	136	0.602941	0.344468	-	0.429861	0.999592	-0.000210677	1.00 [0.45 - 2.24]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE11121	Breast cancer		Distant Metastasis Free Survival	Mainz (1988-1998)	Schmidt	HG-U133A	221240_s_at	200	0.735	0.0157644	0.22601	0.708427	0.311947	0.323475	1.38 [0.74 - 2.59]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE1378	Breast cancer		Relapse Free Survival	MGH (1987-2000)	Ma	Arcturus 22k	8210	60	0.8	0.000959982	0.0246264	1.32393	0.0570729	0.238748	1.27 [0.99 - 1.62]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE1379	Breast cancer		Relapse Free Survival	MGH (1987-2000)	Ma	Arcturus 22k	8210	60	0.733333	0.00564238	0.104053	1.05456	0.0368912	0.257632	1.29 [1.02 - 1.65]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE9893	Breast cancer		Overall Survival	Montpellier, Bordeaux, Turin (1989-2001)	Chanrion	MLRG Human 21K V12.0	2742	155	0.412903	0.00151831	0.0360952	0.999252	0.00545027	0.766982	2.15 [1.25 - 3.70]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE2034	Breast cancer		Distant Metastasis Free Survival	Rotterdam (1980-1995)	Wang	HG-U133A	221240_s_at	286	0.20979	0.0573868	-	-0.414506	0.71319	-0.0677894	0.93 [0.65 - 1.34]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE1456-GPL96	Breast cancer		Overall Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	221240_s_at	159	0.188679	0.101529	-	0.838467	0.583858	0.231205	1.26 [0.55 - 2.88]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE1456-GPL96	Breast cancer		Relapse Free Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	221240_s_at	159	0.377358	0.0293697	0.349251	0.803427	0.142444	0.659023	1.93 [0.80 - 4.66]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE1456-GPL96	Breast cancer		Disease Specific Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	221240_s_at	159	0.377358	0.0592742	-	0.839917	0.331954	0.501031	1.65 [0.60 - 4.54]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE7378	Breast cancer		Disease Free Survival	UCSF	Zhou	U133AAofAv2	221240_s_at	54	0.240741	0.0765624	-	15.4983	0.59545	0.519033	1.68 [0.25 - 11.42]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	E-TABM-158	Breast cancer		Overall Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221240_s_at	117	0.632479	0.0354941	0.395929	0.666221	0.394919	0.41492	1.51 [0.58 - 3.94]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	E-TABM-158	Breast cancer		Distant Metastasis Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221240_s_at	117	0.854701	0.034177	0.386254	0.909679	0.390414	0.547056	1.73 [0.50 - 6.02]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	E-TABM-158	Breast cancer		Relapse Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221240_s_at	117	0.632479	0.0354941	0.395929	0.666221	0.394919	0.41492	1.51 [0.58 - 3.94]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	E-TABM-158	Breast cancer		Disease Specific Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221240_s_at	117	0.632479	0.0325281	0.373869	0.789141	0.522214	0.383166	1.47 [0.45 - 4.74]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	221240_s_at	236	0.881356	0.183181	-	-0.771267	0.761812	0.130147	1.14 [0.49 - 2.64]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	221240_s_at	249	0.168675	0.0909333	-	0.560287	0.43667	0.250954	1.29 [0.68 - 2.42]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221240_s_at	125	0.632	0.100274	-	0.622434	0.553666	0.330572	1.39 [0.47 - 4.16]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221240_s_at	125	0.184	0.27617	-	-0.406822	0.867975	-0.0731611	0.93 [0.39 - 2.20]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221240_s_at	54	0.333333	0.0155131	0.223394	15.6995	0.886731	-0.0361679	0.96 [0.59 - 1.59]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221240_s_at	62	0.354839	0.00832533	0.140522	2.23332	0.937709	-0.0162566	0.98 [0.65 - 1.48]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	221240_s_at	198	0.792929	0.15446	-	-0.411283	0.926433	-0.0115269	0.99 [0.77 - 1.26]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	221240_s_at	198	0.722222	0.133966	-	-0.478869	0.472404	-0.108188	0.90 [0.67 - 1.21]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	221240_s_at	198	0.30303	0.141939	-	-0.402925	0.478696	-0.113522	0.89 [0.65 - 1.22]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	221240_s_at	51	0.588235	0.305668	-	-1.09059	0.744516	-0.460307	0.63 [0.04 - 10.06]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	221240_s_at	62	0.112903	0.00594327	0.108358	-1.53519	0.442049	-0.698567	0.50 [0.08 - 2.95]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	221240_s_at	177	0.152542	0.149983	-	-0.482778	0.440626	-0.586916	0.56 [0.13 - 2.47]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	221240_s_at	177	0.728814	0.0755422	-	-0.52332	0.223113	-0.816734	0.44 [0.12 - 1.64]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	221240_s_at	145	0.255172	0.0979484	-	0.777995	0.844553	0.1759	1.19 [0.21 - 6.92]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	221240_s_at	226	0.893805	0.137805	-	-1.0266	0.526699	0.156537	1.17 [0.72 - 1.90]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	221240_s_at	55	0.254545	0.0138771	0.205964	-1.06185	0.123354	-2.23458	0.11 [0.01 - 1.84]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	221240_s_at	55	0.345455	0.0321398	0.370908	-1.01006	0.108225	-2.65577	0.07 [0.00 - 1.79]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	221240_s_at	49	0.244898	0.012494	0.190646	-1.3903	0.278779	-1.8618	0.16 [0.01 - 4.52]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE11595	Esophagus cancer	Adenocarcinoma	Overall Survival	Sutton	Giddings	CRUKDMF_22K_v1.0.0	1535839	34	0.147059	0.0381932	0.41519	-1.06167	0.15216	-1.35938	0.26 [0.04 - 1.65]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE11595	Esophagus cancer	Adenocarcinoma	Overall Survival	Sutton	Giddings	CRUKDMF_22K_v1.0.0	2271314	34	0.794118	0.0396115	0.42502	0.973808	0.231561	1.43452	4.20 [0.40 - 44.02]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	221240_s_at	63	0.492063	0.0544404	-	-0.655782	0.634491	0.443512	1.56 [0.25 - 9.70]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	g13540526_3p_s_at	28	0.678571	0.0144877	0.212552	-1.78359	0.20701	-6.13599	0.00 [0.00 - 29.82]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	221240_s_at	82	0.853659	0.000388813	0.0114234	1.31488	0.470703	0.430183	1.54 [0.48 - 4.95]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	221240_s_at	79	0.772152	0.0078267	0.134042	0.759847	0.899266	0.0617616	1.06 [0.41 - 2.77]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	221240_s_at	104	0.182692	0.267962	-	0.576408	0.675556	0.293749	1.34 [0.34 - 5.31]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_23_P76071	117	0.478632	0.122572	-	0.44944	0.946609	-0.00973675	0.99 [0.74 - 1.32]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	221240_s_at	204	0.882353	0.00180551	0.0416442	1.21809	0.174626	0.687929	1.99 [0.74 - 5.37]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	221240_s_at	204	0.872549	0.000576686	0.0160038	1.05181	0.0297628	0.842125	2.32 [1.09 - 4.96]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	221240_s_at	178	0.426966	0.000593196	0.0163929	-0.672718	0.318741	-0.262684	0.77 [0.46 - 1.29]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	221240_s_at	111	0.666667	0.259806	-	0.30288	0.700611	-0.0994741	0.91 [0.55 - 1.50]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	221240_s_at	90	0.233333	0.215182	-	0.602527	0.439168	0.639197	1.89 [0.38 - 9.57]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	221240_s_at	90	0.233333	0.0805636	-	0.763083	0.499268	0.482045	1.62 [0.40 - 6.56]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	221240_s_at	138	0.101449	0.37936	-	-0.314046	0.827988	0.0796045	1.08 [0.53 - 2.22]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	221240_s_at	129	0.108527	0.124581	-	0.702221	0.126096	0.582114	1.79 [0.85 - 3.77]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	8062	56	0.767857	0.381973	-	-0.351931	0.611515	0.127513	1.14 [0.69 - 1.86]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	8062	56	0.5	0.174294	-	0.487293	0.210051	0.327264	1.39 [0.83 - 2.31]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	221240_s_at	278	0.769784	0.0699223	-	-0.431958	0.745941	-0.122729	0.88 [0.42 - 1.86]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	221240_s_at	133	0.684211	0.00260657	0.056219	0.737793	0.927933	-0.0455943	0.96 [0.36 - 2.57]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	221240_s_at	185	0.281081	0.18006	-	0.241294	0.634092	0.119784	1.13 [0.69 - 1.85]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	221240_s_at	185	0.854054	0.361982	-	-0.24962	0.97224	0.0096517	1.01 [0.59 - 1.74]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P76071	110	0.181818	0.263324	-	-0.384593	0.81695	0.0664036	1.07 [0.61 - 1.88]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P945355	110	0.372727	0.140973	-	0.465675	0.435005	0.13148	1.14 [0.82 - 1.59]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P76071	110	0.863636	0.0405998	0.431756	0.631484	0.481568	0.154376	1.17 [0.76 - 1.79]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P945355	110	0.527273	0.182234	-	-0.308026	0.846994	-0.0235622	0.98 [0.77 - 1.24]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	221240_s_at	80	0.375	0.0321157	0.370723	-0.9346	0.698133	-0.124027	0.88 [0.47 - 1.65]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	221240_s_at	38	0.131579	0.0025332	0.054931	-1.55834	0.269259	-0.701534	0.50 [0.14 - 1.72]
GENE	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	221240_s_at	140	0.757143	0.0398744	0.426821	-0.820127	0.344795	-0.601952	0.55 [0.16 - 1.91]

TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE13507	Bladder cancer		Overall Survival	CNUH	Kim	Human-6 v2	ILMN_1702609	165	0.884848	0.140597	-	0.499607	0.695564	0.0576644	1.06 [0.79 - 1.41]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE13507	Bladder cancer	Transitional cell carcinoma 	Disease Specific Survival	CNUH	Kim	Human-6 v2	ILMN_1702609	165	0.884848	0.0725751	-	0.793422	0.774235	0.0625679	1.06 [0.69 - 1.63]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE12417-GPL97	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133B	225612_s_at	163	0.760736	0.0602708	-	0.41315	0.155756	0.16069	1.17 [0.94 - 1.47]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	225612_s_at	79	0.886076	0.000780814	0.0206935	1.21453	0.00145174	0.632795	1.88 [1.28 - 2.78]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	1554835_a_at	79	0.708861	0.000272012	0.00839433	1.04715	0.00242806	0.654322	1.92 [1.26 - 2.94]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	1556134_a_at	79	0.873418	0.4671	-	-0.343752	0.887983	-0.0794138	0.92 [0.31 - 2.79]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE16131-GPL97	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133B	225612_s_at	180	0.888889	0.024848	0.311717	0.644634	0.126996	0.232634	1.26 [0.94 - 1.70]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	225612_s_at	559	0.146691	0.00149882	0.0357111	-0.751647	0.164173	-0.174274	0.84 [0.66 - 1.07]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	1554835_a_at	559	0.205725	0.0921453	-	0.512877	0.454341	0.0968651	1.10 [0.85 - 1.42]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	1556134_a_at	559	0.37746	0.0072254	0.126061	-0.531897	0.494024	-0.0719453	0.93 [0.76 - 1.14]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE4271-GPL97	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133B	225612_s_at	77	0.493506	0.00107752	0.0271305	0.843324	0.0155797	0.418597	1.52 [1.08 - 2.13]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	225612_s_at	70	0.8	0.0497519	0.490133	0.620716	0.0590047	0.293074	1.34 [0.99 - 1.82]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	1554835_a_at	70	0.514286	0.0321895	0.371288	0.572623	0.326157	0.87842	2.41 [0.42 - 13.90]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	1556134_a_at	70	0.842857	0.196693	-	0.44977	0.912112	-0.0964234	0.91 [0.16 - 5.03]
GENE	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	None	GSE4412-GPL97	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133B	225612_s_at	74	0.554054	0.00318948	0.0661757	0.874533	0.00595385	0.601555	1.82 [1.19 - 2.80]
