TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	227962_at	49	0.367347	0.0847189	-	-0.973691	0.39053	-0.450098	0.64 [0.23 - 1.78]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	213501_at	49	0.877551	0.00537653	0.100196	1.59784	0.231334	0.636171	1.89 [0.67 - 5.35]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE11595	Esophagus cancer	Adenocarcinoma	Overall Survival	Sutton	Giddings	CRUKDMF_22K_v1.0.0	126887	34	0.852941	0.0979666	-	0.844193	0.451015	0.558873	1.75 [0.41 - 7.48]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	209600_s_at	63	0.253968	0.0286113	0.343152	-0.768481	0.239734	-0.219956	0.80 [0.56 - 1.16]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	207656_s_at	63	0.126984	0.0210526	0.2778	-0.954715	0.995826	-0.024299	0.98 [0.00 - 8776.06]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	227962_at	63	0.52381	0.105261	-	-0.556981	0.660782	-0.12204	0.89 [0.51 - 1.53]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	213501_at	63	0.111111	0.0213196	0.280266	-1.01709	0.319682	-0.283079	0.75 [0.43 - 1.32]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	209601_at	63	0.190476	9.91082e-05	0.00347477	-1.37092	0.0259906	-13.7772	0.00 [0.00 - 0.19]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	Hs.293649.0.A1_3p_at	28	0.785714	0.139885	-	-1.09365	0.314865	-2.9349	0.05 [0.00 - 16.26]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	g6031153_3p_a_at	28	0.75	0.0131448	0.197924	-2.2067	0.0797231	-6.17662	0.00 [0.00 - 2.08]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	Hs.167835.3.S1_3p_a_at	28	0.785714	0.0900868	-	-1.59536	0.214656	-1.07822	0.34 [0.06 - 1.87]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	209600_s_at	82	0.109756	3.44148e-05	0.00135885	-1.68494	0.00559539	-1.22975	0.29 [0.12 - 0.70]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	207656_s_at	82	0.682927	0.00226746	0.0501918	1.00107	0.0370481	0.777437	2.18 [1.05 - 4.52]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	213501_at	82	0.207317	0.00417364	0.0820472	-1.02321	0.0470335	-0.844966	0.43 [0.19 - 0.99]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	209601_at	82	0.865854	0.0702847	-	0.71869	0.428208	-0.261923	0.77 [0.40 - 1.47]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	209600_s_at	79	0.772152	0.0828134	-	0.5194	0.210965	0.426492	1.53 [0.79 - 2.99]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	213501_at	79	0.759494	0.00561487	0.103656	0.803641	0.394343	0.275628	1.32 [0.70 - 2.48]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	207656_s_at	79	0.632911	0.223966	-	0.321718	0.815634	0.0642549	1.07 [0.62 - 1.83]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	209601_at	79	0.721519	0.0583486	-	0.53437	0.899382	-0.0350713	0.97 [0.56 - 1.66]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	MICHIGAN-LC	Lung cancer	Adenocarcinoma	Overall Survival	Michigan (1994-2000)	Beer	HuGeneFL	S69189_at	86	0.162791	0.181762	-	0.950454	0.879859	0.080421	1.08 [0.38 - 3.07]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	209600_s_at	104	0.865385	0.0100782	0.16241	1.0099	0.408601	0.404541	1.50 [0.57 - 3.91]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	207656_s_at	104	0.875	0.129405	-	0.62716	0.988651	0.00487434	1.00 [0.51 - 1.97]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	213501_at	104	0.403846	0.00866423	0.144858	1.00686	0.443564	0.332494	1.39 [0.60 - 3.26]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	209601_at	104	0.711538	0.104436	-	-0.66944	0.56785	-0.169031	0.84 [0.47 - 1.51]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_23_P206945	117	0.854701	0.0195161	0.263346	0.781477	0.158723	0.41454	1.51 [0.85 - 2.69]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_23_P77761	117	0.846154	5.34858e-06	0.000253085	1.38326	0.00340456	0.85577	2.35 [1.33 - 4.17]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	227962_at	204	0.573529	0.0320108	0.36992	-0.859822	0.817732	-0.125814	0.88 [0.30 - 2.57]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	213501_at	204	0.803922	0.128777	-	0.598125	0.105366	0.837969	2.31 [0.84 - 6.37]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	227962_at	204	0.25	0.00152346	0.0361965	-0.861147	0.186056	-0.560137	0.57 [0.25 - 1.31]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	213501_at	204	0.70098	0.00482972	0.0920952	0.754558	0.0186132	0.938061	2.56 [1.17 - 5.58]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	209601_at	204	0.681373	0.139385	-	0.53831	0.566226	0.164427	1.18 [0.67 - 2.07]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	209601_at	204	0.897059	0.0271569	0.331242	0.757081	0.499828	0.142738	1.15 [0.76 - 1.75]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	209600_s_at	204	0.372549	0.0163664	0.232214	1.11721	0.00939459	1.35377	3.87 [1.39 - 10.75]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	209600_s_at	204	0.676471	0.0103031	0.165127	0.687182	0.0054014	1.16318	3.20 [1.41 - 7.26]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	207656_s_at	204	0.769608	0.340898	-	-0.463312	0.726752	-0.0729497	0.93 [0.62 - 1.40]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	207656_s_at	204	0.843137	0.302509	-	0.346904	0.953936	-0.00902097	0.99 [0.73 - 1.35]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	209601_at	178	0.140449	0.0538619	-	0.662431	0.129337	0.271129	1.31 [0.92 - 1.86]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	209600_s_at	178	0.769663	0.0442017	0.455563	0.434832	0.264873	0.348327	1.42 [0.77 - 2.61]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	213501_at	178	0.876405	0.172048	-	0.3701	0.822665	0.0550988	1.06 [0.65 - 1.71]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE11117	Lung cancer	NSCLC	Overall Survival	Basel (2002-2005)	Baty	Novachip human 34.5k	H300020783	41	0.487805	0.0357364	0.397689	-0.892685	0.323799	-0.411955	0.66 [0.29 - 1.50]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	213501_at	111	0.225225	0.224596	-	-0.347188	0.51375	0.140967	1.15 [0.75 - 1.76]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	209601_at	111	0.621622	0.136724	-	-0.420327	0.354902	-0.191724	0.83 [0.55 - 1.24]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	227962_at	111	0.603604	0.184397	-	0.353623	0.642884	0.125281	1.13 [0.67 - 1.92]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	209600_s_at	111	0.342342	0.301678	-	0.303625	0.876634	-0.0436636	0.96 [0.55 - 1.66]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	207656_s_at	111	0.198198	0.264485	-	0.420866	0.914137	-0.0212655	0.98 [0.67 - 1.44]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	213501_at	90	0.8	0.0456272	0.464678	0.701931	0.0917523	0.842186	2.32 [0.87 - 6.18]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	213501_at	90	0.733333	0.075933	-	0.667285	0.219778	0.714925	2.04 [0.65 - 6.40]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	209601_at	90	0.366667	0.105792	-	0.690707	0.551911	0.764751	2.15 [0.17 - 26.69]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	209601_at	90	0.366667	0.155934	-	0.505717	0.624956	0.555825	1.74 [0.19 - 16.19]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	209600_s_at	90	0.855556	0.000472642	0.0135047	1.18619	0.0089357	1.03655	2.82 [1.30 - 6.13]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	209600_s_at	90	0.855556	0.00538701	0.100349	1.10478	0.112219	0.737342	2.09 [0.84 - 5.19]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	207656_s_at	90	0.188889	0.174248	-	0.642448	0.829011	0.152877	1.17 [0.29 - 4.67]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	207656_s_at	90	0.377778	0.203653	-	-0.468724	0.662889	0.338501	1.40 [0.31 - 6.43]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4716-GPL3694	Lung cancer	NSCLC	Overall Survival	Nagoya (1995-1996)	Tomida	GF200	4073	50	0.68	0.311565	-	-0.567273	0.73803	0.138969	1.15 [0.51 - 2.59]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4716-GPL3694	Lung cancer	NSCLC	Overall Survival	Nagoya (1995-1996)	Tomida	GF200	854	50	0.12	0.0886338	-	15.255	0.945351	0.0297772	1.03 [0.44 - 2.41]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4716-GPL3694	Lung cancer	NSCLC	Overall Survival	Nagoya (1995-1996)	Tomida	GF200	3310	50	0.18	0.0390423	0.421098	-1.05319	0.734727	0.144728	1.16 [0.50 - 2.67]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	213501_at	138	0.123188	0.00546635	0.101505	1.50529	0.0177877	0.374766	1.45 [1.07 - 1.98]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	209601_at	138	0.195652	0.0977518	-	-0.443449	0.215471	-5.25675	0.01 [0.00 - 21.36]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	227962_at	138	0.144928	0.0471897	0.474477	-0.621564	0.966553	0.0066191	1.01 [0.74 - 1.37]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	209600_s_at	138	0.84058	0.0197805	0.265865	0.67201	0.109165	0.328145	1.39 [0.93 - 2.07]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	207656_s_at	138	0.108696	0.0809199	-	-0.567879	0.275142	-2.70113	0.07 [0.00 - 8.59]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	209600_s_at	129	0.302326	0.21391	-	-0.33024	0.980432	0.0114072	1.01 [0.41 - 2.52]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	207656_s_at	129	0.217054	0.0549306	-	0.650451	0.56929	0.104579	1.11 [0.77 - 1.59]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	213501_at	129	0.193798	0.150953	-	-0.419611	0.81695	0.118732	1.13 [0.41 - 3.08]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	209601_at	129	0.488372	0.00132478	0.0322339	0.818266	0.137812	0.32656	1.39 [0.90 - 2.13]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	13731	56	0.767857	0.195681	-	-0.580077	0.91464	-0.0287704	0.97 [0.57 - 1.64]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	20941	56	0.125	0.116666	-	-0.753038	0.465444	-0.197115	0.82 [0.48 - 1.39]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	16128	56	0.107143	0.0537196	-	1.33017	0.664688	0.12721	1.14 [0.64 - 2.02]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	20941	56	0.125	0.0485359	0.482766	-0.941467	0.547157	-0.173993	0.84 [0.48 - 1.48]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	13731	56	0.767857	0.0658646	-	-0.807178	0.475818	-0.176311	0.84 [0.52 - 1.36]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	16128	56	0.107143	0.0321593	0.371057	1.90807	0.504261	0.209033	1.23 [0.67 - 2.28]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	209600_s_at	278	0.489209	0.15308	-	-0.270232	0.482724	-0.128256	0.88 [0.61 - 1.26]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	207656_s_at	278	0.507194	0.0478951	0.478838	-0.371507	0.663945	-0.200257	0.82 [0.33 - 2.02]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	227962_at	278	0.589928	0.218935	-	0.233309	0.508954	0.101903	1.11 [0.82 - 1.50]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	213501_at	278	0.111511	0.0523781	-	-0.540121	0.69837	-0.0613966	0.94 [0.69 - 1.28]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	209601_at	278	0.169065	0.236228	-	0.328399	0.9061	-0.087574	0.92 [0.21 - 3.93]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	209600_s_at	133	0.172932	0.0156319	0.224632	-0.638792	0.0810352	-0.231769	0.79 [0.61 - 1.03]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	207656_s_at	133	0.639098	0.00339125	0.069518	0.693372	0.02767	1.6109	5.01 [1.19 - 21.01]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	213501_at	133	0.458647	0.00220432	0.0490477	-0.725438	0.0458607	-0.444882	0.64 [0.41 - 0.99]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	209601_at	133	0.593985	0.00274928	0.058701	0.700419	0.024308	1.33041	3.78 [1.19 - 12.04]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE8841	Ovarian cancer		Overall Survival	Milan (1992-2003)	Marchini	G4100A	6030	81	0.753086	0.339244	-	0.518524	0.490316	-0.26692	0.77 [0.36 - 1.63]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209601_at	185	0.124324	0.223786	-	0.333476	0.917014	0.0397468	1.04 [0.49 - 2.20]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	207656_s_at	185	0.513514	0.0152449	0.220584	-0.398548	0.0515958	-0.569957	0.57 [0.32 - 1.00]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209600_s_at	185	0.627027	0.147727	-	-0.267424	0.798036	-0.0395637	0.96 [0.71 - 1.30]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	213501_at	185	0.762162	0.0229948	0.295457	-0.438582	0.235815	-0.277865	0.76 [0.48 - 1.20]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	207656_s_at	185	0.513514	0.000896219	0.0232439	-0.596718	0.0405566	-0.706572	0.49 [0.25 - 0.97]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209601_at	185	0.113514	0.152153	-	0.377951	0.793463	-0.0939499	0.91 [0.45 - 1.84]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	213501_at	185	0.762162	0.0343281	0.387373	-0.449052	0.297461	-0.264568	0.77 [0.47 - 1.26]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209600_s_at	185	0.183784	0.118518	-	-0.318773	0.556329	-0.0846147	0.92 [0.69 - 1.22]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P77761	110	0.109091	0.0825335	-	0.777181	0.666362	0.0977545	1.10 [0.71 - 1.72]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P206945	110	0.154545	0.0716963	-	0.912045	0.43368	0.212709	1.24 [0.73 - 2.11]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P935889	110	0.263636	0.00223515	0.0496073	-0.74265	0.253103	-0.153093	0.86 [0.66 - 1.12]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P77761	110	0.118182	0.163146	-	0.970266	0.82149	0.0693755	1.07 [0.59 - 1.96]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P935889	110	0.109091	0.00207478	0.0466778	-1.17276	0.0890402	-0.312483	0.73 [0.51 - 1.05]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P206945	110	0.136364	0.0477946	0.478219	0.766072	0.980195	0.00488611	1.00 [0.68 - 1.48]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	209601_at	80	0.4125	0.0188508	0.256945	-1.00222	0.132083	-0.49079	0.61 [0.32 - 1.16]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	209600_s_at	80	0.2625	0.055178	-	-0.844383	0.387285	-0.326615	0.72 [0.34 - 1.51]
GENE	ACOX1	acyl-CoA oxidase 1, palmitoyl	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	213501_at	80	0.3125	0.176931	-	-0.588769	0.502932	-0.333007	0.72 [0.27 - 1.90]
