TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	206779_s_at	236	0.733051	0.21331	-	-0.404049	0.867916	-0.0343866	0.97 [0.64 - 1.45]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE3494-GPL97	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133B	228447_at	236	0.868644	0.027323	0.332616	-1.45677	0.664402	-0.116023	0.89 [0.53 - 1.50]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	206779_s_at	249	0.11245	0.0122756	0.188174	-0.697556	0.400697	-0.142672	0.87 [0.62 - 1.21]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	210551_s_at	249	0.626506	0.0135321	0.202195	-0.575438	0.0664783	-0.25295	0.78 [0.59 - 1.02]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE4922-GPL97	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133B	228447_at	249	0.759036	0.00848053	0.142514	-0.770818	0.186894	-0.265968	0.77 [0.52 - 1.14]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	210551_s_at	125	0.36	0.0997567	-	-0.484797	0.655119	-0.465241	0.63 [0.08 - 4.84]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	206779_s_at	125	0.864	0.034128	0.38589	-1.07502	0.457705	-0.306762	0.74 [0.33 - 1.65]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	206779_s_at	125	0.824	0.108156	-	-0.965288	0.884734	0.076802	1.08 [0.38 - 3.05]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	206779_s_at	54	0.203704	0.138322	-	15.3327	0.810366	-0.110878	0.90 [0.36 - 2.21]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	210551_s_at	125	0.632	0.1042	-	0.605832	0.577505	0.740905	2.10 [0.15 - 28.44]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	210551_s_at	54	0.277778	0.245242	-	1.15839	0.82588	-0.0879715	0.92 [0.42 - 2.01]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	210551_s_at	62	0.467742	0.0564613	-	1.15603	0.885296	-0.0471736	0.95 [0.50 - 1.81]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	206779_s_at	62	0.225806	0.167248	-	1.32896	0.666846	-0.164668	0.85 [0.40 - 1.80]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	210551_s_at	198	0.333333	0.0465737	0.470637	0.637874	0.425554	0.0787204	1.08 [0.89 - 1.31]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	206779_s_at	198	0.333333	0.0295997	0.351085	0.652485	0.536248	0.0591725	1.06 [0.88 - 1.28]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	210551_s_at	198	0.323232	0.034315	0.387276	0.514171	0.890771	0.0108056	1.01 [0.87 - 1.18]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	206779_s_at	198	0.333333	0.102803	-	0.382209	0.906639	0.00940876	1.01 [0.86 - 1.18]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	206779_s_at	198	0.333333	0.0316806	0.367382	0.686702	0.536121	0.0619185	1.06 [0.87 - 1.29]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	210551_s_at	198	0.328283	0.0489179	0.485093	0.592605	0.648538	0.0427199	1.04 [0.87 - 1.25]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	210551_s_at	62	0.887097	0.0104058	0.166361	1.56457	0.248557	2.18717	8.91 [0.22 - 365.91]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	206779_s_at	62	0.580645	0.186795	-	0.756428	0.838409	0.282302	1.33 [0.09 - 20.00]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	210551_s_at	51	0.411765	0.296172	-	1.11046	0.33805	3.03976	20.90 [0.04 - 10495.92]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	206779_s_at	51	0.117647	0.0310139	0.362219	-1.74498	0.51267	-1.40225	0.25 [0.00 - 16.38]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	228447_at	145	0.462069	0.095261	-	0.581868	0.472021	0.9869	2.68 [0.18 - 39.51]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	206779_s_at	177	0.870057	0.0194693	0.262898	-1.53066	0.115931	-1.32962	0.26 [0.05 - 1.39]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	210551_s_at	177	0.638418	0.00208686	0.0469002	-0.830087	0.27825	-0.80624	0.45 [0.10 - 1.92]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	210551_s_at	145	0.62069	0.0105624	0.168235	-0.988135	0.322478	-1.0393	0.35 [0.05 - 2.77]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	206779_s_at	177	0.870057	0.00862711	0.144386	-1.42603	0.205969	-0.942935	0.39 [0.09 - 1.68]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	210551_s_at	177	0.638418	0.0103009	0.1651	-0.795195	0.200232	-1.09278	0.34 [0.06 - 1.78]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	228447_at	177	0.158192	0.0558228	-	-0.53676	0.0517455	-1.8057	0.16 [0.03 - 1.01]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	228447_at	177	0.158192	0.00602195	0.109474	-0.812854	0.0612109	-1.98527	0.14 [0.02 - 1.10]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	206779_s_at	145	0.344828	0.168897	-	-0.458092	0.7817	-0.303948	0.74 [0.09 - 6.33]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	210551_s_at	226	0.89823	0.0150651	0.21869	0.914301	0.382521	0.133899	1.14 [0.85 - 1.54]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	206779_s_at	226	0.119469	0.0831954	-	1.18143	0.569155	0.073131	1.08 [0.84 - 1.38]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	228447_at	226	0.123894	0.000231841	0.00730838	-1.13269	0.00457867	-0.423124	0.65 [0.49 - 0.88]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	210551_s_at	55	0.890909	0.00271524	0.0581118	1.48643	0.30574	1.78932	5.99 [0.19 - 183.74]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	228447_at	55	0.345455	0.00775679	0.133124	-1.26026	0.0144769	-3.66239	0.03 [0.00 - 0.48]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	210551_s_at	49	0.897959	0.000126786	0.00431497	2.08155	0.30039	2.3016	9.99 [0.13 - 778.73]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	228447_at	49	0.632653	0.00959531	0.156509	-2.25522	0.0602831	-3.39316	0.03 [0.00 - 1.16]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	206779_s_at	55	0.854545	0.180539	-	0.755305	0.970665	0.0441414	1.05 [0.10 - 10.99]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	206779_s_at	55	0.2	0.0398087	0.426371	-0.932692	0.469576	-0.880132	0.41 [0.04 - 4.51]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	206779_s_at	49	0.163265	0.148304	-	-0.859953	0.521965	-0.981162	0.37 [0.02 - 7.55]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	228447_at	55	0.2	0.00678161	0.120044	-1.20205	0.111827	-1.89587	0.15 [0.01 - 1.55]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	210551_s_at	55	0.890909	0.000122771	0.0041948	1.70745	0.44093	1.31857	3.74 [0.13 - 106.93]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	206779_s_at	63	0.412698	0.0260076	0.321621	-0.740942	0.351707	-2.06178	0.13 [0.00 - 9.75]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	228447_at	63	0.222222	0.000193854	0.00625501	-1.25961	0.917393	0.153665	1.17 [0.06 - 21.27]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	210551_s_at	63	0.190476	0.000823774	0.0216505	-1.17927	0.0430191	-18.638	0.00 [0.00 - 0.56]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	g4757791_3p_a_at	28	0.821429	0.0502379	-	-1.81683	0.319521	-2.87804	0.06 [0.00 - 16.26]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	Hs.123127.0.A1_3p_at	28	0.142857	0.062747	-	-1.24058	0.315254	-0.569436	0.57 [0.19 - 1.72]
GENE	ASMT	acetylserotonin O-methyltransferase	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	210551_s_at	82	0.378049	0.0991421	-	0.609122	0.551292	0.115934	1.12 [0.77 - 1.64]
GENE	ASMT	acetylserotonin O-methyltransferase	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	210551_s_at	79	0.164557	0.263135	-	-0.362952	0.384172	-0.176848	0.84 [0.56 - 1.25]
GENE	ASMT	acetylserotonin O-methyltransferase	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	206779_s_at	79	0.886076	0.0146167	0.213931	0.91239	0.937737	-0.0265445	0.97 [0.50 - 1.90]
GENE	ASMT	acetylserotonin O-methyltransferase	None	MICHIGAN-LC	Lung cancer	Adenocarcinoma	Overall Survival	Michigan (1994-2000)	Beer	HuGeneFL	U11090_at	86	0.139535	0.0543431	-	-0.958316	0.276028	-1.23306	0.29 [0.03 - 2.68]
GENE	ASMT	acetylserotonin O-methyltransferase	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	206779_s_at	104	0.317308	0.0613981	-	-0.604018	0.383669	-0.239051	0.79 [0.46 - 1.35]
GENE	ASMT	acetylserotonin O-methyltransferase	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	210551_s_at	104	0.855769	0.0169118	0.237761	0.855216	0.313974	0.292272	1.34 [0.76 - 2.37]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	210551_s_at	204	0.156863	0.00421169	0.0826406	-1.06001	0.3887	-0.178549	0.84 [0.56 - 1.26]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	228447_at	204	0.156863	0.0782306	-	1.61194	0.401787	0.297606	1.35 [0.67 - 2.70]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	210551_s_at	204	0.166667	0.00835603	0.140917	-0.782109	0.680745	0.0612581	1.06 [0.79 - 1.42]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	228447_at	204	0.264706	0.0430865	0.448314	0.756804	0.142093	0.392301	1.48 [0.88 - 2.50]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	206779_s_at	204	0.142157	0.221949	-	0.866768	0.884536	-0.0299334	0.97 [0.65 - 1.45]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	206779_s_at	204	0.75	0.0715485	-	-0.677421	0.386538	-0.131405	0.88 [0.65 - 1.18]
GENE	ASMT	acetylserotonin O-methyltransferase	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	206779_s_at	178	0.814607	0.0092869	0.152691	-0.757194	0.370812	-0.173602	0.84 [0.57 - 1.23]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	210551_s_at	111	0.891892	0.0120269	0.185341	0.890189	0.0235699	0.310343	1.36 [1.04 - 1.78]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	206779_s_at	111	0.756757	0.215443	-	0.349583	0.93036	-0.0134913	0.99 [0.73 - 1.34]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	228447_at	111	0.18018	0.264022	-	-0.361206	0.979569	-0.00418428	1.00 [0.72 - 1.37]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	206779_s_at	90	0.888889	0.10512	-	0.778365	0.385208	0.884974	2.42 [0.33 - 17.86]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	206779_s_at	90	0.888889	0.1079	-	0.702826	0.529323	0.589283	1.80 [0.29 - 11.31]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	210551_s_at	90	0.877778	0.0403001	0.429724	-1.81798	0.896461	0.090055	1.09 [0.28 - 4.25]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	210551_s_at	90	0.877778	0.0967587	-	-1.53549	0.425758	0.57011	1.77 [0.43 - 7.19]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	210551_s_at	138	0.115942	0.0134736	0.201553	-0.727108	0.148513	-7.42224	0.00 [0.00 - 14.11]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	206779_s_at	138	0.23913	0.00890476	0.147904	-0.645197	0.0593911	-3.5039	0.03 [0.00 - 1.15]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	228447_at	138	0.275362	0.0259327	0.320987	-0.552839	0.833768	0.133623	1.14 [0.33 - 3.98]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	206779_s_at	129	0.131783	0.177038	-	-0.427021	0.674164	0.071622	1.07 [0.77 - 1.50]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	210551_s_at	129	0.27907	0.00698985	0.122881	0.866729	0.0881694	0.236	1.27 [0.97 - 1.66]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	12109	56	0.803571	0.086787	-	-0.809744	0.872481	-0.0566745	0.94 [0.47 - 1.89]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	15869	56	0.375	0.202892	-	0.498096	0.650997	0.179447	1.20 [0.55 - 2.60]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	12109	56	0.75	0.171843	-	-0.579624	0.875177	0.0576731	1.06 [0.52 - 2.18]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	15869	56	0.375	0.0913435	-	0.644177	0.839318	0.0766236	1.08 [0.51 - 2.26]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	206779_s_at	278	0.133094	0.0142098	0.209567	0.870352	0.452913	0.388833	1.48 [0.53 - 4.07]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	210551_s_at	278	0.766187	0.292527	-	-0.234129	0.730189	-0.166243	0.85 [0.33 - 2.18]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	228447_at	278	0.52518	0.00815705	0.138349	-0.505121	0.158171	-0.580969	0.56 [0.25 - 1.25]
GENE	ASMT	acetylserotonin O-methyltransferase	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	210551_s_at	133	0.781955	0.00183165	0.0421396	0.794151	0.0206999	2.97841	19.66 [1.58 - 245.14]
GENE	ASMT	acetylserotonin O-methyltransferase	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	206779_s_at	133	0.62406	0.000411341	0.0119894	0.821909	0.0112341	0.857771	2.36 [1.21 - 4.58]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE8841	Ovarian cancer		Overall Survival	Milan (1992-2003)	Marchini	G4100A	17577	81	0.728395	0.188546	-	0.682908	0.996683	-0.00240548	1.00 [0.32 - 3.10]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	210551_s_at	185	0.108108	0.0115164	0.179462	-0.667107	0.097786	-0.738124	0.48 [0.20 - 1.15]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	206779_s_at	185	0.351351	0.0177954	0.246604	0.455489	0.317787	0.415903	1.52 [0.67 - 3.43]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	210551_s_at	185	0.108108	0.00474255	0.0907817	-0.685436	0.0570565	-0.77956	0.46 [0.21 - 1.02]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	206779_s_at	185	0.454054	0.0810058	-	0.284419	0.708779	0.146987	1.16 [0.54 - 2.51]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P255535	110	0.309091	0.0786327	-	0.448235	0.436836	0.11847	1.13 [0.84 - 1.52]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P255535	110	0.872727	0.0843228	-	0.664022	0.515175	0.123349	1.13 [0.78 - 1.64]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	210551_s_at	80	0.8375	0.0384867	0.41724	0.985635	0.552915	0.0917087	1.10 [0.81 - 1.48]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	206779_s_at	80	0.2	0.120592	-	1.46086	0.655954	0.0745254	1.08 [0.78 - 1.50]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE16560	Prostate cancer		Overall Survival	Sweden (1977-1999)	Sboner	6K DASL	DAP4_4101	281	0.640569	2.19602e-05	0.000908493	-0.649962	0.00172019	-0.426149	0.65 [0.50 - 0.85]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	210551_s_at	38	0.631579	0.0123477	0.188992	-1.30607	0.0535695	-0.690917	0.50 [0.25 - 1.01]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	206779_s_at	38	0.578947	0.192788	-	-0.627146	0.815482	0.108654	1.11 [0.45 - 2.78]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	228447_at	38	0.605263	0.0483838	0.481836	0.934866	0.0877589	1.4453	4.24 [0.81 - 22.30]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	210551_s_at	140	0.121429	0.0728977	-	-0.68351	0.765968	-0.399265	0.67 [0.05 - 9.30]
GENE	ASMT	acetylserotonin O-methyltransferase	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	206779_s_at	140	0.814286	0.258579	-	-0.488731	0.957561	-0.0661066	0.94 [0.08 - 10.68]

TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ASNS	asparagine synthetase (glutamine-hydrolyzing)	None	GSE5287	Bladder cancer		Overall Survival	Aarhus (1995-2004)	Als	HG-U133A	205047_s_at	30	0.366667	0.0101101	0.162796	-1.10524	0.182666	-0.401383	0.67 [0.37 - 1.21]
GENE	ASNS	asparagine synthetase (glutamine-hydrolyzing)	None	GSE13507	Bladder cancer		Overall Survival	CNUH	Kim	Human-6 v2	ILMN_1796417	165	0.133333	0.0463309	0.469115	0.912126	0.176635	0.198996	1.22 [0.91 - 1.63]
GENE	ASNS	asparagine synthetase (glutamine-hydrolyzing)	None	GSE13507	Bladder cancer	Transitional cell carcinoma 	Disease Specific Survival	CNUH	Kim	Human-6 v2	ILMN_1796417	165	0.890909	0.020918	0.276551	0.951333	0.617217	0.110461	1.12 [0.72 - 1.72]
